1706, 58601
29029, 25175
47053, 93460
37930, 89614
45265, 88280
1441, 21993
4823, 17578
22423, 54577
29010, 17253
42995, 28451
47355, 65296
2588, 4838
8693, 8083
11108, 44254
17088, 54898
19907, 93121
27373, 75847
31271, 43069
31386, 81569
39449, 2090
42002, 16226
9441, 40602
11700, 51931
11455, 8969
11813, 27687
14068, 91264
19479, 27864
21236, 51363
23286, 41201
24144, 974
25803, 27603
26297, 72854
37026, 47608
39056, 64144
38961, 50004
47110, 56165
2227, 70073
9821, 61228
8656, 95836
10268, 47024
11600, 37643
11319, 28859
15016, 81504
14777, 93238
16570, 68518
16437, 55463
20841, 29456
21032, 6268
20047, 28464
21878, 83598
21702, 11900
22373, 92829
21968, 81995
24605, 19741
26921, 6212
26497, 30341
25892, 24721
26745, 28432
29352, 21077
30269, 18663
31431, 78092
32238, 83733
34083, 93238
33928, 70757
33995, 43807
34927, 2067
38126, 34441
37264, 87019
39557, 95573
40004, 24534
39977, 74482
41627, 7390
43920, 98584
44980, 28118
47574, 9854
47475, 28126
49184, 91486
442, 63480
3428, 75968
3209, 93591
3874, 5981
5162, 67758
5307, 48941
8342, 30718
10615, 99468
8747, 75597
11314, 88628
14386, 31968
13993, 22196
13630, 50133
15116, 2074
19119, 50167
21112, 6944
22770, 12056
30024, 36522
29702, 25677
28177, 38871
31296, 67758
33502, 62249
38574, 88007
41576, 40774
50912, 62798
82363, 10394
53546, 24069
58692, 90991
75942, 91821
93515, 89126
60222, 22553
60926, 20908
62265, 34513
64781, 85684
69512, 45580
67742, 53156
79211, 53821
88063, 79073
51576, 16226
51842, 95527
54060, 32603
55711, 32036
56736, 38610
68320, 53199
71049, 93091
70242, 77487
76415, 73298
78647, 8509
79687, 20669
81174, 41349
85408, 67450
84761, 54783
91193, 55270
58374, 56577
56758, 64146
64897, 8041
63670, 27687
67279, 27967
68794, 39121
70418, 69423
71301, 85248
72789, 9035
71932, 87056
73059, 66527
72635, 61000
77574, 92081
77118, 78938
77716, 36422
79736, 23133
79720, 24131
87817, 25271
92019, 4451
94079, 99240
51051, 90305
52763, 90877
53381, 54499
54242, 69651
54910, 71468
54675, 67656
55013, 58251
58663, 64715
56731, 85814
56852, 12625
59540, 61185
60832, 79989
63000, 72024
61023, 28486
62930, 75525
62717, 22346
64663, 23057
63367, 36786
67500, 61737
67519, 51351
68163, 74668
68540, 37531
67901, 87169
70981, 79420
71929, 2951
73728, 60217
74069, 33450
76002, 50894
75104, 16357
75234, 26215
78177, 48232
76822, 97299
77923, 80090
76438, 92863
77264, 66982
80144, 45640
80267, 34467
78382, 10874
80280, 60454
81724, 15257
82047, 18253
83405, 99386
86120, 64365
86297, 39045
86152, 65315
88116, 83304
87729, 59015
89834, 22379
91903, 64069
92904, 88103
92392, 63901
94841, 28432
97210, 65495
96116, 45207
96176, 69154
97719, 64069
97987, 48350
97699, 31909
98877, 2627
50504, 79372
52187, 7358
51700, 8318
53182, 4382
54015, 27056
53477, 8092
55015, 55436
55432, 42054
56286, 83003
54908, 56423
58208, 62991
57536, 47312
59826, 39643
63057, 19267
62343, 96458
65506, 29982
68937, 30209
80300, 22865
84583, 53636
86829, 67196
86514, 2635
90615, 96156
93544, 96458
44419, 22140
32488, 67460
44376, 44570
7952, 21754
6492, 16700
5402, 38764
6426, 91224
28252, 89558
33547, 23706
37179, 47613
49033, 92703
706, 56368
14398, 45982
16854, 66082
15592, 15273
21541, 46255
25521, 49958
30660, 99056
31291, 97004
2525, 12983
5652, 58677
4357, 80405
7796, 65373
11936, 52
16951, 5653
22050, 78955
25543, 67015
26097, 23352
28723, 89884
35169, 90806
40634, 93031
46389, 64462
47826, 5766
3617, 44206
2935, 63938
5737, 96507
5613, 11766
6467, 89597
8049, 83651
11888, 54004
11045, 73948
16300, 72336
18322, 79708
19406, 12267
20837, 30103
20826, 30986
20239, 92879
22849, 86759
27621, 52150
26245, 13712
26264, 79708
32495, 40442
32761, 78811
35904, 63960
37377, 11706
40383, 97686
39898, 87120
43770, 3651
45696, 75089
46239, 85062
47727, 96205
2344, 43886
3997, 70395
5412, 55067
5139, 7204
7321, 591
6527, 310
8145, 96684
9184, 20201
12752, 50880
11599, 78529
13129, 15106
13436, 50507
13247, 50055
17109, 48779
18926, 48577
17949, 43369
18173, 76135
19337, 95623
23481, 86550
22186, 90959
25711, 82998
25267, 66683
24732, 94759
24387, 95775
28097, 50293
28803, 83261
28528, 48614
29992, 23721
30719, 35002
31059, 4252
32061, 15816
31797, 84010
33574, 87646
35440, 19699
34549, 41057
34896, 49826
35219, 49826
36271, 12565
37098, 34104
36598, 45950
40798, 61315
40899, 83616
41654, 36573
45065, 52285
48781, 99968
49086, 30879
48874, 39123
5793, 24032
8433, 71689
7053, 30710
7766, 58814
8155, 41599
10230, 44578
10820, 28730
10929, 94979
13777, 25073
13883, 65060
13647, 83999
